order_id,customer_id,order_date,city,total_amount
1027,1587,2023-08-22,Houston,385.40964388881395
1028,1482,2023-02-21,San Francisco,343.7161839647147
1029,1576,2023-07-16,Houston,134.74798415935996
1030,1681,2023-07-19,Chicago,299.3478951454194
1031,1392,2023-09-02,Houston,388.0448082471554
1032,1053,2023-07-24,New York,483.61945294063906
1033,1223,2023-05-18,Houston,278.28276322437426
1034,1351,2023-09-19,Los Angeles,34.91902580920467
1035,1271,2023-11-18,Houston,384.2117020523042
1036,1095,2023-02-16,Houston,245.3782485645412
1037,1714,2023-12-24,Los Angeles,201.50903935765731
1038,1025,2023-08-26,Chicago,437.114319270047
1039,1020,2023-08-29,Los Angeles,467.61261087564895
1040,1358,2023-02-04,Los Angeles,425.60608777362137
1041,1544,2023-04-29,San Francisco,257.91006045954305
1042,1900,2023-10-16,Chicago,292.543252513609
1043,1290,2023-10-19,Chicago,139.2506821066706
1044,1119,2023-09-12,Houston,64.81864607629873
1045,1942,2023-05-27,San Francisco,496.66899525431865
1046,1542,2023-10-12,Los Angeles,200.2875307316365
1047,1120,2023-10-05,San Francisco,416.4820673818261
1048,1166,2023-06-27,Los Angeles,317.0514157116481
1049,1497,2023-08-30,Los Angeles,314.5394056660966
1050,1034,2023-06-24,Houston,275.0804467738007
1051,1755,2023-01-07,Houston,124.06316864692344
1052,1633,2023-03-30,Chicago,275.63330242311287
1053,1061,2023-12-13,Los Angeles,232.9985443906333
1054,1698,2023-10-04,Houston,152.30106263652314
1055,1807,2023-07-31,San Francisco,229.1672121109093
1056,1888,2023-11-08,Chicago,290.30483975578755
1057,1425,2023-06-13,New York,349.32028620829857
1058,1825,2023-08-31,San Francisco,267.4402007282207
1059,1742,2023-06-13,New York,442.9571498398902
1060,1022,2023-06-06,New York,420.15166768866345
1061,1559,2023-10-12,San Francisco,123.41595868384375
1062,1996,2023-04-16,San Francisco,245.04049724927182
1063,1897,2023-01-02,New York,456.45230507303063
1064,1749,2023-08-25,Houston,184.57351050884967
1065,1841,2023-04-16,New York,135.53784872257467
1066,1097,2023-12-31,San Francisco,467.5832090533906
1067,1366,2023-05-28,Houston,91.40560320391963
1068,1235,2023-08-08,Houston,314.2866307501327
1069,1555,2023-04-24,New York,475.8818851554051
1070,1408,2023-11-10,Los Angeles,317.5926817362646
1071,1444,2023-12-19,Los Angeles,231.21865444007548
1072,1667,2023-09-21,New York,207.00171266058499
1073,1484,2023-02-24,Chicago,51.56813607346594
1074,1314,2023-01-07,Houston,342.19062337101946
1075,1045,2023-06-22,Los Angeles,227.94105635038963
1076,1108,2023-09-20,Chicago,498.26804035500925
1077,1390,2023-01-10,Los Angeles,334.3424712677458
1078,1148,2023-08-20,San Francisco,34.802714629475794
1079,1164,2023-03-16,New York,161.08745188790664
1080,1305,2023-09-18,Los Angeles,71.10987622291884
1081,1772,2023-10-25,San Francisco,38.19977513447437
1082,1969,2023-01-05,New York,5.707458938240376
1083,1423,2023-01-10,Chicago,190.33975082541878
1084,1518,2023-07-22,San Francisco,384.34913253158805
1085,1112,2023-06-24,Chicago,141.18179709192472
1086,1195,2023-10-04,New York,258.6857995352548
1087,1653,2023-11-08,Chicago,487.9773843553768
1088,1736,2023-07-26,San Francisco,491.9345063907462
1089,1792,2023-09-08,Houston,352.8170918685825
1090,1454,2023-03-26,San Francisco,478.15322055069345
1091,1913,2023-01-21,Houston,342.5988304568895
1092,1704,2023-10-22,Los Angeles,318.17701847677966
1093,1508,2023-03-21,San Francisco,207.88530926484626
1094,1623,2023-01-25,San Francisco,342.42011930322707
1095,1718,2023-07-11,Los Angeles,420.6672729779944
1096,1644,2023-08-08,Houston,420.21170201807627
1097,1759,2023-07-08,New York,324.4180751303753
1098,1644,2023-06-02,New York,472.6168564426431
1099,1153,2023-10-01,Houston,108.2970867907058
1100,1770,2023-08-31,New York,226.16702063953466
1101,1062,2023-10-14,Los Angeles,153.47122500465213
1102,1157,2023-06-25,Los Angeles,347.3942744258823
1103,1848,2023-06-25,Los Angeles,253.7971312955419
1104,1908,2023-12-04,San Francisco,160.36211567436754
1105,1066,2023-09-09,Chicago,345.13448956786345
1106,1374,2023-04-16,Chicago,328.18509181456056
1107,1107,2023-04-22,Chicago,445.1580122759488
1108,1252,2023-09-20,San Francisco,350.82255174223434
1109,1430,2023-05-01,San Francisco,319.87607390429577
1110,1996,2023-12-07,Houston,132.29162358563022
1111,1427,2023-06-19,Chicago,394.22481373984596
1112,1985,2023-01-11,New York,151.25653346542794
1113,1882,2023-12-14,San Francisco,47.447961890174696
1114,1183,2023-08-26,Houston,461.2309981302473
1115,1614,2023-08-12,Los Angeles,91.6974989159197
1116,1765,2023-01-02,Los Angeles,408.2647076784408
1117,1334,2023-12-17,New York,422.6993186422147
1118,1710,2023-07-01,Houston,308.7250843135633
1119,1040,2023-03-19,New York,248.84649461959975
1120,1722,2023-04-15,San Francisco,220.97695517286544
1121,1084,2023-04-12,New York,465.20331614595256
1122,1256,2023-07-01,Houston,137.18364620089304
1123,1910,2023-01-23,San Francisco,476.12557978608794
1124,1233,2023-06-16,Los Angeles,93.85156960254399
1125,1989,2023-04-10,Houston,57.88255863683226
1126,1695,2023-05-13,Houston,43.0983090175958
1127,1303,2023-08-24,Los Angeles,464.2405164074192
1128,1732,2023-09-11,Los Angeles,118.87008039562697
1129,1396,2023-01-29,San Francisco,361.66651350055344
1130,1110,2023-06-26,Houston,329.8436419888469
1131,1272,2023-06-05,New York,347.0231030684013
1132,1117,2023-06-12,Houston,452.4858932810548
1133,1394,2023-10-10,New York,277.3070203181534
1134,1193,2023-05-19,Houston,154.86337349988042
1135,1242,2023-07-27,San Francisco,238.13341152270962
1136,1812,2023-07-07,Chicago,266.5798138110024
1137,1844,2023-10-21,San Francisco,186.63886262919107
1138,1464,2023-08-22,Chicago,6.942688024955157
1139,1540,2023-12-25,New York,452.6723701719285
1140,1085,2023-04-07,Los Angeles,277.81446453940123
1141,1526,2023-02-13,Los Angeles,403.8086298099194
1142,1827,2023-09-13,Chicago,455.04423331783016
1143,1540,2023-07-03,New York,8.662465488965628
1144,1316,2023-09-23,Los Angeles,90.80050729122034
1145,1380,2023-06-19,San Francisco,490.02891745265646
1146,1895,2023-10-08,Los Angeles,5.067205986665749
1147,1739,2023-11-11,Chicago,220.06495282171338
1148,1643,2023-02-25,Chicago,406.4690827573797
1149,1918,2023-05-06,Chicago,380.5539915535503
1150,1690,2023-03-26,Los Angeles,274.70357628258154
1151,1243,2023-04-02,San Francisco,301.56762293993455
1152,1184,2023-11-12,New York,126.48583202689875
1153,1577,2023-09-10,San Francisco,298.98618419733697
1154,1784,2023-12-17,San Francisco,437.8651914941165
1155,1381,2023-08-04,San Francisco,337.7864870664311
1156,1528,2023-07-25,Chicago,309.38962899779096
1157,1133,2023-11-19,Chicago,386.7956857920394
1158,1856,2023-08-29,Chicago,311.14657989934585
1159,1315,2023-01-16,Los Angeles,302.0205575247113
1160,1105,2023-01-06,Chicago,438.1127793213264
1161,1684,2023-08-28,San Francisco,75.28694833863842
1162,1267,2023-08-05,San Francisco,132.4538061147594
1163,1966,2023-03-18,Chicago,441.71599685814095
1164,1348,2023-09-24,Houston,375.4300264183139
1165,1980,2023-03-11,Chicago,332.7139697963696
1166,1254,2023-08-26,Chicago,288.9108646849844
1167,1470,2023-08-19,Los Angeles,372.6995536065899
1168,1235,2023-10-20,Houston,461.01984556365244
1169,1599,2023-03-28,Chicago,45.414168102705126
1170,1135,2023-07-27,San Francisco,393.7409428243877
1171,1486,2023-12-30,Houston,66.57392752892119
1172,1022,2023-04-22,Los Angeles,147.82434273813044
1173,1864,2023-05-24,Los Angeles,111.86458139957332
1174,1983,2023-05-02,Chicago,202.48990648516804
1175,1838,2023-04-28,Chicago,177.93140654987104
1176,1889,2023-07-20,Houston,340.71475855490706
1177,1177,2023-01-03,Chicago,283.5754343769954
1178,1230,2023-07-06,New York,140.1297723562826
1179,1527,2023-12-02,Los Angeles,232.84080842487106
1180,1950,2023-04-13,Houston,71.56574694651671
1181,1238,2023-06-22,New York,419.1545776049126
1182,1512,2023-02-25,Houston,202.2725474051456
1183,1830,2023-04-11,Chicago,223.3774442412112
1184,1031,2023-09-08,San Francisco,367.3863255097347
1185,1963,2023-04-28,Houston,127.39351084149865
1186,1186,2023-11-08,Houston,341.70787407368397
1187,1791,2023-01-13,San Francisco,401.2384409173242
1188,1526,2023-03-12,Los Angeles,137.5123015183016
1189,1106,2023-12-01,Houston,143.13192067980765
1190,1418,2023-09-16,Los Angeles,306.43794264331
1191,1258,2023-06-02,San Francisco,179.55510959044895
1192,1524,2023-06-21,Los Angeles,438.74459718574076
1193,1168,2023-03-24,New York,470.171169550949
1194,1834,2023-07-24,Houston,153.279691275255
1195,1543,2023-09-04,Los Angeles,105.4061632243784
1196,1626,2023-04-23,San Francisco,176.7405323849104
1197,1743,2023-10-11,Houston,158.48189984795758
1198,1671,2023-03-01,Chicago,76.70256630055474
1199,1214,2023-10-10,Houston,302.4525469435298
1200,1742,2023-01-22,Chicago,385.1461382261389
1201,1770,2023-10-13,Chicago,328.20317105592096
1202,1907,2023-06-25,New York,128.6970533720508
1203,1222,2023-05-09,Houston,112.27393715129867
1204,1138,2023-01-28,Chicago,78.56290454172127
1205,1531,2023-04-27,New York,419.78880420442766
1206,1982,2023-10-16,New York,31.977991792051103
1207,1661,2023-02-14,San Francisco,458.39811236131686
1208,1408,2023-12-31,San Francisco,391.547349234601
1209,1243,2023-10-03,Los Angeles,103.458287063695
1210,1649,2023-02-28,Los Angeles,262.1455928839487
1211,1266,2023-05-10,San Francisco,451.8592885392334
1212,1806,2023-03-03,Los Angeles,364.08679662997247
1213,1197,2023-03-24,Chicago,443.6310902568639
1214,1333,2023-08-14,Houston,47.97618007679702
1215,1972,2023-08-10,New York,289.1597806904591
1216,1338,2023-09-12,San Francisco,283.75378782376407
1217,1777,2023-04-21,Chicago,271.15420947746753
1218,1102,2023-04-06,Chicago,282.6671701778994
1219,1140,2023-01-25,New York,407.60018064796856
1220,1224,2023-02-06,New York,160.89077026371956
1221,1558,2023-11-09,New York,79.52539363724054
1222,1521,2023-05-27,New York,61.92477936478126
1223,1464,2023-07-22,San Francisco,118.20279929333446
1224,1039,2023-11-19,Houston,208.42753459681822
1225,1118,2023-12-12,Chicago,67.03883171370268
1226,1961,2023-04-13,San Francisco,291.98651770032654
1227,1904,2023-05-20,Houston,228.00934278382746
1228,1514,2023-09-03,Houston,235.08590965532312
1229,1622,2023-05-10,Houston,328.05454343313954
1230,1925,2023-10-15,New York,437.40378025842506
1231,1404,2023-02-07,San Francisco,166.46041396597508
1232,1133,2023-02-02,New York,305.49590922126504
1233,1791,2023-03-17,Houston,276.7952423662587
1234,1224,2023-05-22,Chicago,49.37929125558755
1235,1563,2023-02-07,Houston,223.32248293246738
1236,1629,2023-03-26,San Francisco,360.04465240589394
1237,1309,2023-01-18,Chicago,254.59212302586536
1238,1221,2023-03-05,Los Angeles,278.1195734263206
1239,1581,2023-07-03,Los Angeles,70.8621164946268
1240,1452,2023-03-07,New York,147.06823389156037
1241,1578,2023-09-12,Los Angeles,386.7882943334758
1242,1799,2023-01-14,Los Angeles,11.829872105776849
1243,1717,2023-04-14,San Francisco,466.92354730321375
1244,1670,2023-12-06,Los Angeles,318.8210343779747
1245,1458,2023-10-27,San Francisco,204.10895484378
1246,1699,2023-09-13,Chicago,347.57104035267315
1247,1500,2023-07-28,New York,215.3218838297375
1248,1962,2023-06-14,Los Angeles,256.8051448238207
1249,1219,2023-12-31,Chicago,420.20643308062336
1250,1702,2023-10-20,New York,63.4860873802678
1251,1700,2023-04-10,New York,220.21689199212474
1252,1858,2023-03-19,Los Angeles,129.94972205837774
1253,1450,2023-02-18,New York,484.6451702854958
1254,1029,2023-03-15,San Francisco,23.795953735832217
1255,1321,2023-03-09,Los Angeles,261.00629326441174
1256,1973,2023-09-12,Houston,280.16997512437655
1257,1535,2023-04-25,Chicago,112.44988104992194
1258,1397,2023-12-27,Los Angeles,114.2036910070091
1259,1168,2023-08-21,New York,223.96166170086218
1260,1195,2023-05-13,Los Angeles,343.4731940777074
1261,1680,2023-10-23,New York,70.77796693879658
1262,1745,2023-12-31,San Francisco,390.4033087460672
1263,1179,2023-02-20,New York,495.71116630128665
1264,1886,2023-07-26,New York,461.87886303570184
1265,1372,2023-12-31,Houston,113.33805966569449
1266,1581,2023-09-06,Houston,233.67227366825145
1267,1691,2023-07-09,San Francisco,302.97100024005067
1268,1683,2023-03-26,San Francisco,439.3378366304764
1269,1338,2023-11-30,Los Angeles,217.87760527570342
1270,1036,2023-07-14,New York,394.6687168932698
1271,1522,2023-03-13,Chicago,324.43054377682176
1272,1365,2023-09-16,San Francisco,274.09273487688387
1273,1310,2023-04-13,New York,394.7539689331815
1274,1734,2023-02-01,Chicago,230.42848575846878
1275,1932,2023-05-18,Houston,249.18901624188683
1276,1567,2023-01-12,Chicago,251.8596369099886
1277,1771,2023-07-28,San Francisco,24.52235082749618
1278,1208,2023-06-19,Los Angeles,336.91677515221545
1279,1294,2023-12-17,New York,310.3951863300493
1280,1703,2023-03-18,Houston,109.13405705027328
1281,1482,2023-09-11,Chicago,26.852091525476276
1282,1463,2023-12-06,San Francisco,131.29399922565227
1283,1925,2023-04-10,Chicago,157.24298790394698
1284,1043,2023-11-06,Chicago,398.1611097704321
1285,1824,2023-05-28,New York,453.10376046245665
1286,1500,2023-06-01,Houston,470.49217927957045
1287,1967,2023-01-13,New York,241.27066733239278
1288,1438,2023-08-14,Los Angeles,38.29088401997213
1289,1457,2023-11-18,New York,80.07733269722456
1290,1570,2023-09-16,Houston,78.38677748942206
1291,1648,2023-07-15,Los Angeles,68.61400514865326
1292,1435,2023-11-15,Los Angeles,414.7750304873029
1293,1340,2023-01-14,San Francisco,301.63888438869276
1294,1598,2023-09-11,Chicago,199.8548715636081
1295,1216,2023-03-14,New York,440.10366873274035
1296,1245,2023-01-16,San Francisco,282.9960277489177
1297,1082,2023-08-27,San Francisco,48.29044725892722
1298,1030,2023-10-14,Los Angeles,92.62362895829484
1299,1515,2023-02-24,Houston,7.479995436384135
1300,1657,2023-04-18,New York,454.8803268906239
1301,1191,2023-12-13,Houston,401.00841258971633
1302,1359,2023-07-07,San Francisco,235.88165173327712
1303,1182,2023-07-29,New York,115.85404469263177
1304,1195,2023-05-20,Houston,374.42728426472553
1305,1131,2023-11-27,Houston,410.37422283112164
1306,1798,2023-05-03,San Francisco,488.4636114649357
1307,1217,2023-02-16,Chicago,378.1372367859934
1308,1730,2023-06-07,San Francisco,98.53584011066884
1309,1019,2023-01-21,New York,254.50231515503364
1310,1220,2023-02-24,San Francisco,79.19802508610326
1311,1591,2023-12-18,Houston,446.26257245004905
1312,1397,2023-02-23,Houston,370.8115188417163
1313,1351,2023-06-19,Los Angeles,443.8326941236471
1314,1360,2023-11-19,San Francisco,275.1368487990846
1315,1170,2023-12-26,Houston,254.71576300997341
1316,1365,2023-10-26,Los Angeles,157.4435003670911
1317,1251,2023-11-14,Houston,353.2179835620034
1318,1669,2023-09-04,San Francisco,163.58551531676943
1319,1313,2023-02-09,Los Angeles,262.47603897397033
1320,1802,2023-06-23,Los Angeles,221.31491902479056
1321,1483,2023-07-26,Los Angeles,34.8840505181286
1322,1143,2023-02-22,San Francisco,175.72936436554892
1323,1570,2023-04-07,Houston,22.18648776236526
1324,1758,2023-08-01,New York,228.86657473604993
1325,1137,2023-12-26,New York,229.74260233468328
1326,1484,2023-11-20,New York,297.1371584258614
1327,1806,2023-12-27,New York,117.24638720806203
1328,1535,2023-01-14,Houston,218.78470737765852
1329,1644,2023-11-18,San Francisco,190.8705965145892
1330,1424,2023-11-10,Los Angeles,498.47354145677787
1331,1904,2023-07-06,Chicago,157.2629189532125
1332,1774,2023-04-25,New York,493.5739461210825
1333,1613,2023-06-09,Los Angeles,410.91769223797513
1334,1734,2023-04-10,Chicago,307.9714985918521
1335,1399,2023-09-20,San Francisco,345.60298538587523
1336,1672,2023-11-16,San Francisco,435.32282833774565
1337,1638,2023-05-07,Chicago,345.3092518794256
1338,1879,2023-02-25,Houston,473.9588473065272
1339,1296,2023-07-28,Houston,53.89319839936946
1340,1831,2023-11-20,San Francisco,148.46411968880628
1341,1125,2023-12-13,New York,458.90943523551385
1342,1731,2023-08-06,Houston,303.84639286387727
1343,1320,2023-06-26,Houston,469.6939833511732
1344,1495,2023-09-08,Los Angeles,44.495464276176186
1345,1426,2023-11-30,San Francisco,135.41388232637487
1346,1142,2023-05-23,Houston,99.72466759487901
1347,1089,2023-04-26,New York,313.8817587364524
1348,1454,2023-10-31,Los Angeles,54.71910155787616
1349,1746,2023-06-30,San Francisco,320.8386095564086
1350,1914,2023-12-24,San Francisco,71.8267079118046
1351,1007,2023-11-01,Los Angeles,438.4156953412501
1352,1339,2023-10-26,Houston,432.44620204929174
1353,1959,2023-08-03,New York,140.0933344437471
1354,1486,2023-12-14,Houston,13.419603060402519
1355,1571,2023-07-21,San Francisco,265.8399752331916
1356,1599,2023-04-11,Chicago,87.33006780189963
1357,1788,2023-09-21,New York,477.886666971767
1358,1022,2023-01-19,New York,342.66913166395943
1359,1917,2023-04-15,Houston,149.58398212245606
1360,1682,2023-03-22,Chicago,351.1250365903
1361,1758,2023-02-24,Chicago,37.49583681977295
1362,1686,2023-08-20,San Francisco,252.3292639836247
1363,1734,2023-12-25,Los Angeles,164.33730424209858
1364,1967,2023-12-01,San Francisco,294.84065689599464
1365,1711,2023-09-25,Houston,135.83694151404515
1366,1819,2023-05-15,New York,163.20889135321696
1367,1675,2023-10-12,Chicago,47.022971578845784
1368,1952,2023-06-05,Houston,277.3129802973567
1369,1312,2023-11-06,Los Angeles,494.47098542258004
1370,1885,2023-07-18,Chicago,270.6179839111888
1371,1364,2023-05-26,Houston,401.41802876239325
1372,1319,2023-07-05,Chicago,69.86933688927759
1373,1407,2023-10-18,Houston,113.9593524521727
1374,1700,2023-04-01,San Francisco,453.22683767837054
1375,1872,2023-09-16,New York,294.86779336284786
1376,1511,2023-10-16,Houston,367.4462634819041
1377,1595,2023-03-22,Chicago,8.872882255289337
1378,1726,2023-01-08,Houston,267.2514877929381
1379,1600,2023-03-21,San Francisco,87.71770236688913
1380,1222,2023-06-09,Los Angeles,71.72394815002811
1381,1113,2023-04-02,New York,81.22646474942907
1382,1449,2023-07-30,Houston,467.2149590578295
1383,1750,2023-09-26,Houston,415.3685235473404
1384,1054,2023-10-01,Los Angeles,91.4931828759565
1385,1807,2023-12-31,San Francisco,459.7126690885668
1386,1630,2023-09-21,Houston,189.51117605585483
1387,1144,2023-08-17,Houston,329.92671722809234
1388,1026,2023-06-02,Chicago,294.94232891765506
1389,1792,2023-12-24,Chicago,415.6437232873897
1390,1266,2023-01-08,Houston,193.95396707528673
1391,1908,2023-04-23,San Francisco,275.3364977315588
1392,1864,2023-12-10,San Francisco,322.7942993296264
1393,1041,2023-02-25,Houston,268.2052226260865
1394,1651,2023-06-18,Chicago,134.58671474814315
1395,1484,2023-03-27,Houston,435.5689752516541
1396,1022,2023-10-09,San Francisco,498.18808834133074
1397,1788,2023-09-09,Los Angeles,402.0995575088439
1398,1337,2023-06-03,San Francisco,451.2830240217681
1399,1834,2023-01-15,Houston,438.07523019358734
1400,1853,2023-11-20,New York,182.59805980645993
1401,1328,2023-02-19,Los Angeles,65.09360462533233
1402,1384,2023-06-27,New York,138.40414014382574
1403,1229,2023-02-08,New York,174.8714793999324
1404,1767,2023-01-26,Houston,320.21623798273515
1405,1680,2023-03-10,Chicago,154.2983436547156
1406,1890,2023-06-18,Houston,99.84733292222607
1407,1020,2023-12-30,Los Angeles,164.2952817452344
1408,1167,2023-01-25,Los Angeles,149.148130350897
1409,1777,2023-02-26,San Francisco,147.29636642456182
1410,1716,2023-04-14,Los Angeles,344.00347464687036
1411,1834,2023-12-05,Houston,385.7694782960168
1412,1739,2023-03-31,New York,217.97774694846578
1413,1554,2023-12-30,San Francisco,20.51334677156528
1414,1419,2023-01-26,New York,203.28295390668717
1415,1932,2023-02-04,Los Angeles,284.23561712925704
1416,1199,2023-01-16,Houston,202.57140129192194
1417,1514,2023-10-04,Los Angeles,190.39400510006223
1418,1498,2023-12-24,New York,127.31502502375625
1419,1283,2023-08-16,Chicago,283.46448199389687
1420,1282,2023-07-06,Houston,155.90310325663364
1421,1240,2023-01-31,Los Angeles,180.40686969330815
1422,1899,2023-05-10,Houston,160.59595580423488
1423,1952,2023-11-27,San Francisco,142.76473038132409
1424,1186,2023-07-26,Los Angeles,178.8789272245386
1425,1572,2023-08-09,New York,236.4474051299905
1426,1407,2023-05-13,Los Angeles,391.2040323244066
1427,1396,2023-03-02,Chicago,14.007261770986931
1428,1234,2023-02-15,Los Angeles,367.99755120137854
1429,1231,2023-12-26,Chicago,31.67391603119303
1430,1095,2023-05-07,Houston,59.38421378929717
1431,1565,2023-10-03,Houston,18.92224617582185
1432,1494,2023-07-03,Chicago,269.726198888278
1433,1360,2023-05-03,Houston,41.43723474778114
1434,1050,2023-10-29,Houston,212.96507478343315
1435,1163,2023-11-29,San Francisco,303.0797044998823
1436,1053,2023-12-28,Los Angeles,228.97359062208008
1437,1859,2023-11-12,Houston,82.1956940851024
1438,1767,2023-10-04,San Francisco,471.4759785707255
1439,1866,2023-03-14,New York,219.53106406489144
1440,1499,2023-09-15,San Francisco,282.9477079188567
1441,1374,2023-02-17,New York,284.3730566041351
1442,1566,2023-07-21,Chicago,488.16509732415807
1443,1665,2023-02-27,Houston,131.78807005557047
1444,1760,2023-12-11,San Francisco,297.99734255613936
1445,1116,2023-08-24,Los Angeles,494.4423861773135
1446,1585,2023-02-01,Houston,471.03430665421376
1447,1564,2023-04-03,Houston,467.4902031585128
1448,1514,2023-10-07,Chicago,151.1108315506845
1449,1160,2023-09-08,Houston,38.63961839603352
1450,1097,2023-09-12,New York,376.4782425179432
1451,1679,2023-12-17,Chicago,111.22073469003313
1452,1092,2023-06-27,Chicago,75.44726411018569
1453,1690,2023-07-30,Houston,32.86575626620629
1454,1759,2023-12-28,San Francisco,111.42825177955503
1455,1627,2023-10-18,Los Angeles,49.028866634000394
1456,1951,2023-12-20,Houston,137.37342016552205
1457,1870,2023-04-30,Chicago,102.66492751528385
1458,1140,2023-10-27,San Francisco,467.1530090712688
1459,1337,2023-11-18,Houston,21.966822675179152
1460,1161,2023-03-05,Chicago,458.43774126061896
1461,1320,2023-12-28,San Francisco,464.61977521078563
1462,1732,2023-04-20,Houston,188.91343547020747
1463,1640,2023-11-01,Los Angeles,187.6924389919
1464,1095,2023-08-05,Houston,279.2085234442323
1465,1988,2023-03-05,Houston,201.26807175080205
1466,1434,2023-11-27,Los Angeles,243.262438232577
1467,1544,2023-01-13,San Francisco,370.6019459347959
1468,1491,2023-04-05,San Francisco,161.05590212586466
1469,1297,2023-03-09,Chicago,495.5852244992836
1470,1558,2023-05-14,New York,31.930134366227374
1471,1019,2023-11-24,Los Angeles,470.92395195477735
1472,1697,2023-06-27,New York,75.7590018305189
1473,1963,2023-09-30,Chicago,66.42623984604523
1474,1949,2023-04-21,Los Angeles,69.50923036225171
1475,1200,2023-07-01,New York,330.7647238315966
1476,1573,2023-02-14,Houston,491.6239248446247
1477,1710,2023-01-21,Chicago,131.75862523341647
1478,1382,2023-05-27,New York,131.24621062425587
1479,1032,2023-03-14,Chicago,58.513255818660156
1480,1065,2023-06-26,Los Angeles,214.90410568728302
1481,1856,2023-12-13,New York,11.236332916733836
1482,1842,2023-05-09,New York,451.86793432448627
1483,1023,2023-02-05,New York,251.39113681300242
1484,1553,2023-11-04,Houston,34.964953169484005
1485,1182,2023-04-11,Los Angeles,313.24670118605485
1486,1715,2023-02-16,Los Angeles,37.633557396091916
1487,1633,2023-03-15,Houston,124.31285083362802
1488,1492,2023-12-27,Los Angeles,342.21142073187326
1489,1475,2023-11-13,Chicago,136.24827074768396
1490,1800,2023-08-26,Chicago,73.59443153925633
1491,1979,2023-12-09,Los Angeles,393.47129451000154
1492,1011,2023-09-09,Los Angeles,216.66636651167715
1493,1372,2023-08-21,New York,136.3517966336345
1494,1220,2023-10-06,Los Angeles,29.27273162549697
1495,1088,2023-02-03,Houston,127.26642669697456
1496,1396,2023-09-09,Los Angeles,210.2703823419696
1497,1135,2023-10-19,Houston,38.57981302885446
1498,1499,2023-03-21,Houston,424.5758765726126
1499,1680,2023-03-28,San Francisco,454.85309822335034
1500,1691,2023-07-31,Los Angeles,294.91141525728403
1501,1890,2023-12-16,Los Angeles,23.416066779353795
1502,1014,2023-05-04,Chicago,406.09370133725196
1503,1176,2023-03-23,Chicago,201.0833587151533
1504,1244,2023-06-19,Los Angeles,228.05182122652008
1505,1744,2023-07-23,Houston,367.1932935986164
1506,1341,2023-12-14,Los Angeles,473.04457473276733
1507,1982,2023-01-30,Los Angeles,454.0492622240121
1508,1746,2023-02-23,Chicago,222.43762068577138
1509,1180,2023-07-03,Houston,377.5737098965753
1510,1678,2023-05-27,San Francisco,336.7332847887556
1511,1282,2023-01-22,San Francisco,9.922719429227012
1512,1063,2023-09-04,Los Angeles,36.458178952581974
1513,1694,2023-09-21,New York,30.240675846566415
1514,1197,2023-05-05,Los Angeles,252.51181454553156
1515,1812,2023-10-30,Los Angeles,137.7940986555383
1516,1952,2023-10-14,San Francisco,118.17996036540272
1517,1006,2023-11-18,San Francisco,497.5355965823067
1518,1869,2023-08-05,Houston,462.25608847130866
1519,1685,2023-09-05,Los Angeles,447.45456809420347
1520,1379,2023-08-08,San Francisco,133.38219712004638
1521,2000,2023-02-13,San Francisco,112.84177321171178
1522,1506,2023-11-13,San Francisco,383.9486547175499
1523,1409,2023-04-01,Los Angeles,184.14876384860085
1524,1792,2023-05-14,Los Angeles,68.6217795460714
1525,1994,2023-11-13,New York,176.23607262983953
1526,1488,2023-03-09,Los Angeles,23.607899066046063
1527,1402,2023-06-13,Los Angeles,65.42039390106862
1528,1868,2023-08-02,Houston,397.13017362987955
1529,1507,2023-09-04,San Francisco,168.22500621708173
1530,1136,2023-12-25,San Francisco,245.89457356450157
1531,1285,2023-11-17,Los Angeles,328.0701353835002
1532,1883,2023-10-16,Los Angeles,423.74287885057277
1533,1742,2023-12-25,San Francisco,222.76437035544328
1534,1826,2023-03-23,Houston,424.8969128231008
1535,1543,2023-09-12,Houston,228.24438311488913
1536,1960,2023-06-08,Chicago,306.9476466923208
1537,1062,2023-11-16,Los Angeles,369.5497989868264
1538,1762,2023-06-13,San Francisco,179.10356699596545
1539,1623,2023-05-01,San Francisco,167.49186742517756
1540,1063,2023-10-20,Los Angeles,448.2732559301468
1541,1376,2023-11-23,New York,188.25074864231863
1542,1189,2023-11-17,Houston,143.52011340187966
1543,1994,2023-05-13,San Francisco,293.02015801005086
1544,1531,2023-06-11,Los Angeles,230.88468814201147
1545,1239,2023-01-02,New York,324.1670061403731
1546,1867,2023-02-22,San Francisco,132.83942657699606
1547,1148,2023-02-14,New York,123.31458210469233
1548,1134,2023-01-29,Chicago,168.04515376678737
1549,1365,2023-03-02,San Francisco,36.38772095765108
1550,1087,2023-03-09,Houston,186.8996695852035
1551,1252,2023-02-06,San Francisco,383.44296725538817
1552,1594,2023-01-16,New York,223.20841845611477
1553,1921,2023-08-29,Houston,357.4118177116287
1554,1066,2023-10-24,San Francisco,328.8347118742678
1555,1962,2023-09-15,San Francisco,134.1486936687333
1556,1882,2023-11-09,Los Angeles,238.60357943575306
1557,1685,2023-10-17,Houston,437.408435614313
1558,1033,2023-09-24,Chicago,140.52746992417204
1559,1001,2023-09-12,Los Angeles,173.34217923917342
1560,1610,2023-03-28,Chicago,106.77320047034803
1561,1577,2023-08-12,San Francisco,280.582170160773
1562,1538,2023-12-29,New York,241.62773494749814
1563,1078,2023-05-06,New York,64.66253757943784
